0.328204471,0.253000351,0
0.006114487,0.022330648,0
0.927065883,0.34605191,1
0.443469146,0.477287183,0
0.484764006,0.456551294,0
0.954350371,0.512433737,0
0.791414088,0.728280047,0
0.771870738,0.782899693,0
0.935526752,0.361788739,1
0.181031681,0.64484118,1
0.062840808,0.422954895,0
0.997967585,0.031725007,1
0.294301675,0.123391771,0
0.566917099,0.554461887,0
0.048021713,0.591100927,1
0.535426956,0.620027077,0
0.112663679,0.938613461,1
0.277891841,0.116898827,0
0.533267301,0.956302577,0
0.060049989,0.645499543,1
0.360985978,0.254616267,0
0.903457028,0.606536137,0
0.140693525,0.762644104,1
0.395735742,0.354713061,0
0.405067254,0.194449515,0
0.552131706,0.654652923,0
0.673566133,0.450897156,1
0.175196644,0.53755257,1
0.598669592,0.493579402,1
0.855768063,0.295365104,1
0.721752588,0.952539676,0
0.77051389,0.377622765,1
0.792322849,0.620335776,0
0.810665334,0.367433087,1
0.011985197,0.194000196,0
0.291063074,0.527490536,1
0.299468925,0.496799431,0
0.034848944,0.607685431,1
0.568794149,0.551864761,0
0.189455951,0.800536099,1
0.74019543,0.554598644,0
0.614257617,0.064378408,1
0.60080319,0.348844259,1
0.451216797,0.182806706,0
0.510116154,0.363059971,1
0.383604777,0.328526154,0
0.551387182,0.94039128,0
0.300982903,0.215568076,0
0.411514226,0.15065635,0
0.092761203,0.609488727,1
0.054614891,0.510164644,1
0.327179767,0.384950796,0
0.254024417,0.891278066,1
0.387921448,0.219571068,0
0.333786556,0.504370282,1
0.303255396,0.289492634,0
0.132745822,0.362022301,0
0.54471218,0.808885091,0
0.618281109,0.249539897,1
0.740084052,0.022777938,1
0.954413447,0.411479896,1
0.353006725,0.200511915,0
0.829463452,0.1608181,1
0.339116279,0.252397025,0
0.867082154,0.395505983,1
0.453226005,0.495169113,0
0.002381941,0.965620485,1
0.439939365,0.32398829,0
0.230052257,0.443954794,0
0.356068763,0.921990303,1
0.332155589,0.792434488,1
0.629490963,0.118175726,1
0.829863148,0.091067469,1
0.265080621,0.542805407,1
0.995889969,0.633010996,0
0.845880459,0.286786105,1
0.914686702,0.683208615,0
0.844245405,0.265887884,1
0.994828165,0.056307506,1
0.59161581,0.736949652,0
3.87999E-05,0.960560269,1
0.750434459,0.046574563,1
0.278296349,0.466655873,0
0.818013843,0.658961239,0
0.448635523,0.412415626,0
0.198575204,0.813471308,1
0.856980077,0.528520753,0
0.838766242,0.921093681,0
0.18435887,0.251200271,0
0.167578223,0.591065614,1
0.369531932,0.226848033,0
0.908634827,0.214313941,1
0.979699338,0.525675134,0
0.655399103,0.287585915,1
0.952420619,0.287347003,1
0.393771165,0.609564923,1
0.37257782,0.783709923,1
0.494968903,0.524612369,1
0.660352113,0.022333268,1
0.563674123,0.281394216,1
0.545905646,0.236245319,1
0.398226522,0.557227741,1
0.333055746,0.947537105,1
0.692547,0.296915666,1
0.68885171,0.36423034,1
0.656124007,0.230467202,1
0.204042496,0.886546094,1
0.643423061,0.666975106,0
0.27714949,0.774901132,1
0.240086189,0.152041871,0
0.698212686,0.131393836,1
0.025569416,0.078591634,0
0.562217029,0.242234487,1
0.605955556,0.102058007,1
0.776433441,0.363955505,1
0.403003535,0.694892816,1
0.772200513,0.419369553,1
0.314982502,0.526205264,1
0.9984036,0.20815742,1
0.119401776,0.707370355,1
0.273867738,0.529797135,1
0.007718198,0.971746212,1
0.320762538,0.669618084,1
0.416801694,0.768901497,1
0.683910345,0.570501787,0
0.234132758,0.208849937,0
0.188926875,0.704397336,1
0.463161704,0.776986143,1
0.21313117,0.153574744,0
0.737875215,0.036666505,1
0.722229128,0.157865023,1
0.191421872,0.621009717,1
0.326722765,0.718876489,1
0.081574719,0.09384038,0
0.862555462,0.891990911,0
0.601222128,0.374498885,1
0.775968815,0.050854047,1
0.034160341,0.700628875,1
0.953891441,0.509025021,0
0.946586626,0.416207235,1
0.579189413,0.486735709,1
0.20106254,0.833917083,1
0.45551323,0.879978584,1
0.219974844,0.482772562,0
0.897752548,0.207469603,1
0.302238966,0.129331726,0
0.525278946,0.789948645,0
0.278857604,0.62439428,1
0.091632104,0.552406726,1
0.709784417,0.296116346,1
0.18899234,0.527057902,1
0.786329277,0.387445378,1
0.204081992,0.765883125,1
0.106031791,0.131797589,0
0.81911356,0.958746913,0
0.99059807,0.376718015,1
0.005598106,0.812238548,1
0.268190971,0.017702632,0
0.647915695,0.148752017,1
0.612652754,0.201111824,1
0.939409878,0.504606451,0
0.988925652,0.547157522,0
0.570043028,0.003736093,1
0.01192717,0.400789642,0
0.450361607,0.211539409,0
0.818047398,0.468262541,1
0.49597102,0.730527905,1
0.484109041,0.547962243,1
0.828910828,0.37314158,1
0.854035072,0.260933349,1
0.655862176,0.324059387,1
0.314861135,0.603607836,1
0.717376501,0.517979043,0
0.428593951,0.45498409,0
0.666809059,0.17217856,1
0.0670362,0.926052624,1
0.250672051,0.111930095,0
0.273776364,0.482642094,0
0.11635999,0.181320994,0
0.280231856,0.301070875,0
0.576504467,0.431124004,1
0.931638289,0.44977464,1
0.082931273,0.459092815,0
0.247223372,0.901040195,1
0.163037064,0.461348287,0
0.602998619,0.972471546,0
0.328962992,0.783308106,1
0.131256866,0.334002223,0
0.506865107,0.855593625,0
0.434597927,0.82562073,1
0.087383147,0.495716014,0
0.78855253,0.784596131,0
0.781473383,0.808601601,0
0.200862574,0.960233724,1
0.314804787,0.534664534,1
0.732409839,0.786296099,0
0.767391244,0.108301712,1
0.169574302,0.175488862,0
0.052416969,0.471282156,0
0.870637005,0.20412088,1
0.799983645,0.026792483,1
0.381228086,0.778326375,1
0.449451891,0.231401858,0
0.743881553,0.270469942,1
0.866834068,0.036345899,1
0.064079339,0.430042853,0
0.14977078,0.229511194,0
0.125016977,0.046370265,0
0.770543865,0.80159623,0
0.774296931,0.426223593,1
0.623663825,0.888703788,0
0.549667693,0.762253174,0
0.428159917,0.826732754,1
0.248423138,0.857091107,1
0.372647328,0.096194462,0
0.127433707,0.999775855,1
0.767770646,0.150275584,1
0.456473497,0.409400396,0
0.58895235,0.407849385,1
0.483443897,0.875031593,1
0.516176864,0.958781186,0
0.474443674,0.316503135,0
0.490377775,0.291846213,0
0.652686547,0.368203984,1
0.208484484,0.504327092,1
0.896373649,0.154823326,1
0.829929289,0.710713373,0
0.294257199,0.953157901,1
0.629778042,0.703312217,0
0.110347108,0.629600589,1
0.162733174,0.210190069,0
0.261680487,0.919310014,1
0.188782867,0.19882736,0
0.930513438,0.216103254,1
0.581534042,0.397754457,1
0.989975299,0.607243868,0
0.642083824,0.21174053,1
0.441027629,0.523595311,1
0.858928173,0.480576493,1
0.660574884,0.094587594,1
0.932844823,0.528667572,0
0.405933187,0.531189382,1
0.665399431,0.512908984,0
0.571828031,0.488622427,1
0.090827233,0.815116857,1
0.983014791,0.806933757,0
0.657115803,0.318070532,1
0.296253406,0.269425461,0
0.543758197,0.621377983,0
0.487679882,0.482938214,0
0.588898394,0.870060562,0
0.274438377,0.146473282,0
0.672738962,0.516488239,0
0.088693396,0.875913745,1
0.19038589,0.069647209,0
0.961673573,0.651220277,0
0.878372991,0.054602794,1
0.013299826,0.205605435,0
0.379814513,0.757410964,1
0.991692312,0.1555013,1
0.75391531,0.459680696,1
0.018265557,0.065085491,0
0.588812548,0.705649016,0
0.856941703,0.928398622,0
0.002640001,0.863493717,1
0.804189685,0.107387746,1
0.214654663,0.424879651,0
0.174386883,0.431855636,0
0.352157143,0.731460463,1
0.37882633,0.669451799,1
0.666046176,0.220097994,1
0.771917783,0.063113703,1
0.078988724,0.954866868,1
0.129932178,0.091792445,0
0.365561746,0.297613798,0
0.297290047,0.435210762,0
0.734353089,0.257895488,1
0.910486732,0.270143886,1
0.738398906,0.391707554,1
0.05016945,0.454714182,0
0.011376346,0.822468066,1
0.393671945,0.994293774,1
0.488213773,0.581606705,1
0.652155665,0.34886509,1
0.217294013,0.514890603,1
0.070543474,0.061668746,0
0.777854156,0.339131675,1
0.509670468,0.625128026,0
0.190883208,0.956331004,1
0.413991352,0.142515159,0
0.846559139,0.978421211,0
0.312675787,0.837729964,1
0.665391645,0.925083035,0
0.655518585,0.596719786,0
0.928310952,0.766947632,0
0.294949814,0.537770659,1
0.426712013,0.244604211,0
0.823886153,0.079675714,1
0.945511362,0.559607241,0
0.639278071,0.158488439,1
0.919369355,0.966373177,0
0.570359868,0.177885758,1
0.186334316,0.654667485,1
0.845934222,0.750133382,0
0.783610984,0.812780636,0
0.774538169,0.613147079,0
0.218886645,0.523183553,1
0.214987444,0.246786928,0
0.834050402,0.784481358,0
0.165125298,0.803778892,1
0.939346146,0.612256996,0
0.830057454,0.404400493,1
0.524624057,0.581870786,0
0.557244378,0.977971157,0
0.152350814,0.398262461,0
0.397780149,0.512601389,1
0.033033574,0.951993301,1
0.723362783,0.524609623,0
0.163779566,0.576267081,1
0.545443203,0.068300062,1
0.786975909,0.420962774,1
0.526609942,0.658882003,0
0.331129275,0.846486449,1
0.823300979,0.317332737,1
0.640848642,0.105828265,1
0.27456587,0.932191604,1
0.074801601,0.14076892,0
0.766392041,0.238565686,1
0.965617887,0.837545324,0
0.439332848,0.197374884,0
0.302988068,0.744542987,1
0.670022819,0.472391177,1
0.747625539,0.114650948,1
0.927180865,0.10157811,1
0.980397619,0.245474137,1
0.790013727,0.541877617,0
0.153819202,0.907593765,1
0.714110466,0.615319969,0
0.390489936,0.219472317,0
0.955748995,0.399589911,1
0.250402115,0.672696952,1
0.171078656,0.941187532,1
0.428227623,0.839290016,1
0.628060997,0.928951644,0
0.411992369,0.460210797,0
0.701940811,0.037648961,1
0.236783892,0.879302676,1
0.111523918,0.055433413,0
0.169623938,0.821060841,1
0.278820669,0.826565431,1
0.827472295,0.211912876,1
0.206564469,0.157040393,0
0.629312098,0.168042547,1
0.786764406,0.997728404,0
0.028146896,0.974179458,1
0.474263988,0.084239594,0
0.369763457,0.276222927,0
0.648463035,0.033813461,1
0.363843751,0.211301833,0
0.110973888,0.134281704,0
0.923896503,0.405196715,1
0.392886659,0.137682985,0
0.717757642,0.950773478,0
0.35666912,0.775304791,1
0.278529077,0.402545804,0
0.701053085,0.604182568,0
0.944094318,0.626636002,0
0.242867468,0.719245735,1
0.518246997,0.759954314,0
0.087118359,0.985087456,1
0.728553611,0.621923042,0
0.373824618,0.607640373,1
0.392073532,0.12699615,0
0.857416138,0.442464844,1
0.004691435,0.424099297,0
0.68815337,0.78594616,0
0.294789856,0.417907952,0
0.658327206,0.444814718,1
0.494491111,0.953072103,1
0.716633104,0.885920508,0
0.436782117,0.733170138,1
0.382638638,0.567374433,1
0.355187783,0.205439664,0
0.605774981,0.863753099,0
0.819778553,0.078991691,1
0.116047535,0.444866815,0
0.873218802,0.713139262,0
0.681184346,0.276676735,1
0.32253622,0.449836355,0
0.380356933,0.786237278,1
0.521128893,0.078129594,1
0.56804157,0.315810989,1
0.883912448,0.382565779,1
0.768266174,0.514611078,0
0.283553907,0.363585169,0
0.426520399,0.737573211,1
0.160851591,0.555124528,1
0.926700395,0.359740116,1
0.117377059,0.757180674,1
0.796459648,0.180498712,1
0.338971937,0.933930389,1
0.575414582,0.304080592,1
0.988331518,0.90749385,0
0.066586797,0.286850537,0
0.428503792,0.466887227,0
0.527681709,0.139965787,1
0.221163555,0.261760714,0
0.036159645,0.539088688,1
0.980327321,0.664053078,0
0.05431417,0.845475159,1
0.79281465,0.732839989,0
0.104734012,0.94232896,1
0.338198883,0.199640163,0
0.909363426,0.543927954,0
0.276621839,0.559610713,1
0.599701359,0.513292204,0
0.15346816,0.459204323,0
0.007641408,0.982723954,1
0.455944196,0.211602637,0
0.06436879,0.842394236,1
0.613704782,0.815180918,0
0.394648094,0.738791984,1
0.285595851,0.399527489,0
0.892266576,0.729924798,0
0.044505826,0.01071525,0
0.224954772,0.048677426,0
0.88463786,0.963316676,0
0.901943552,0.85585777,0
0.17472192,0.424290225,0
0.010011877,0.880675592,1
0.775419915,0.352716087,1
0.899408913,0.84893363,0
0.751529324,0.76580643,0
0.64019551,0.797249083,0
0.780883817,0.301252223,1
0.815521596,0.923805006,0
0.119409211,0.202194178,0
0.658370652,0.273003206,1
0.461043663,0.577073521,1
0.018946653,0.332747905,0
0.572192165,0.474728833,1
0.454689453,0.967540414,1
0.750773752,0.211282377,1
0.702653589,0.931345642,0
0.438802817,0.548342134,1
0.063689639,0.867896224,1
0.62296786,0.596919968,0
0.345328485,0.387391451,0
0.227844615,0.376081249,0
0.961962931,0.634419789,0
0.569879448,0.953989544,0
0.812822494,0.310111424,1
0.375704967,0.151237529,0
0.830521054,0.232625404,1
0.584802981,0.909392982,0
0.854056754,0.102448632,1
0.341129511,0.195556985,0
0.60270109,0.497890941,1
0.198112102,0.978648924,1
0.307753258,0.924626993,1
0.556623727,0.28778075,1
0.360498177,0.799914988,1
0.117120945,0.183232749,0
0.566568809,0.352452177,1
0.335324134,0.538182966,1
0.058259604,0.877771265,1
0.70169651,0.956394962,0
0.831487604,0.959122884,0
0.64047968,0.125293207,1
0.793138041,0.794316066,0
0.587673811,0.800723531,0
0.314907765,0.261724244,0
0.519953759,0.89741902,0
0.742429775,0.759331996,0
0.837453816,0.862629596,0
0.40155872,0.981673125,1
0.139953389,0.604463764,1
0.279459254,0.693695813,1
0.792345444,0.93356264,0
0.531408275,0.621778466,0
0.352132012,0.247214864,0
0.009891199,0.54056479,1
0.685668372,0.738452394,0
0.474144925,0.249865842,0
0.89453376,0.453755912,1
0.226704904,0.811498509,1
0.074324491,0.959087393,1
0.727460284,0.374070569,1
0.585370432,0.456258632,1
0.856081238,0.851097793,0
0.197637303,0.882834276,1
0.431943896,0.49156234,0
0.080707849,0.058442653,0
0.768988459,0.654611524,0
0.299211571,0.1177095,0
0.158266549,0.488091468,0
0.724320957,0.137894634,1
0.731989468,0.649222721,0
0.206733049,0.76335473,1
0.580119016,0.134381677,1
0.366493715,0.352559769,0
0.251632277,0.204100773,0
0.086079548,0.196103368,0
0.966285666,0.847985303,0
0.020915635,0.963186296,1
0.78069093,0.302668178,1
0.060484878,0.363790702,0
0.047630467,0.843269638,1
0.288195564,0.763688564,1
0.086744728,0.08520574,0
0.128387317,0.541778196,1
0.026386316,0.139235201,0
0.526974518,0.433224877,1
0.151791398,0.748733286,1
0.515003989,0.600237812,0
0.959735875,0.690138352,0
0.878200917,0.415108268,1
0.613812375,0.544963045,0
0.987720695,0.972001747,0
0.046142416,0.514436977,1
0.956114447,0.766630183,0
0.768502703,0.399821971,1
0.587973485,0.682567366,0
0.780175228,0.614586386,0
0.158428448,0.250327865,0
0.383135575,0.522056886,1
0.116647542,0.161098543,0
0.568343456,0.576943183,0
0.98632739,0.173276329,1
0.076890927,0.659432578,1
0.628155488,0.891340657,0
0.617861505,0.736262607,0
0.082083108,0.816370691,1
0.995013198,0.691532506,0
0.029631564,0.955788364,1
0.186370193,0.350355462,0
0.604341106,0.186833743,1
0.476061642,0.544286863,1
0.106064013,0.60264643,1
0.90791746,0.060492001,1
0.543475037,0.000715027,1
0.623827811,0.826242658,0
0.588375704,0.753360287,0
0.891909093,0.046940558,1
0.807273481,0.0170688,1
0.573913623,0.050959065,1
0.228635805,0.056190257,0
0.394576633,0.422129793,0
0.324731614,0.088730456,0
0.026532811,0.956645183,1
0.836336019,0.777207398,0
0.832620526,0.045864243,1
0.12301813,0.691994994,1
0.108057869,0.707823363,1
0.038347681,0.301918294,0
0.259911324,0.044699762,0
0.589983512,0.610405723,0
0.962609015,0.113661008,1
0.55361337,0.866532882,0
0.92569112,0.348462317,1
0.514818808,0.607110661,0
0.803143179,0.834070083,0
0.212280115,0.622573783,1
0.024011657,0.346957859,0
0.606215711,0.38091428,1
0.850812649,0.516276717,0
0.889020122,0.387422077,1
0.059666154,0.708920314,1
0.118666389,0.776604976,1
0.888775421,0.663750344,0
0.968439907,0.75932031,0
0.808462046,0.359655438,1
0.287036287,0.624170475,1
0.256917799,0.312583508,0
0.108340276,0.551211057,1
0.528107172,0.535474277,0
0.904444339,0.206448217,1
0.748909044,0.872112591,0
0.533831955,0.881316515,0
0.312126939,0.244161178,0
0.431171298,0.616792042,1
0.620136204,0.768607892,0
0.658150172,0.010248143,1
0.936830114,0.380062414,1
0.99987033,0.786644851,0
0.653073102,0.144155618,1
0.050181342,0.738391538,1
0.277926031,0.001917592,0
0.875224168,0.430823354,1
0.791153282,0.036864234,1
0.170803792,0.686405859,1
0.245728735,0.372637065,0
0.142083323,0.557342761,1
0.807441696,0.267743609,1
0.136273245,0.219449835,0
0.825841728,0.989486485,0
0.49986559,0.889609693,1
0.288155886,0.887213592,1
0.638893328,0.793838683,0
0.672620661,0.080997443,1
0.054697577,0.761304683,1
0.62235552,0.732384213,0
0.774661763,0.205298486,1
0.235635908,0.314900111,0
0.726130387,0.365952868,1
0.125253017,0.356726658,0
0.324744528,0.737047341,1
0.847105926,0.654197731,0
0.175625838,0.952871988,1
0.699192184,0.859585198,0
0.558707483,0.064478341,1
0.804317686,0.657789023,0
0.004679628,0.474994455,0
0.835490012,0.28200842,1
0.254842293,0.365191039,0
0.096739096,0.759567652,1
0.398039584,0.801878838,1
0.159432168,0.368781205,0
0.272243834,0.17245565,0
0.090168538,0.550087445,1
0.811296394,0.891422442,0
0.816982146,0.3598453,1
0.622215458,0.693920561,0
0.496037624,0.757625023,1
0.282789123,0.943182161,1
0.085532623,0.632069887,1
0.725058218,0.439634503,1
0.240230195,0.738357462,1
0.201197619,0.274181017,0
0.671700373,0.974850691,0
0.776883825,0.592164676,0
0.346304726,0.966489928,1
0.271507591,0.339349571,0
0.663615215,0.090410285,1
0.933001876,0.492297102,1
0.568613198,0.125706095,1
0.796749873,0.637044112,0
0.61899255,0.146779375,1
0.291608439,0.83928603,1
0.005128877,0.923359055,1
0.971601926,0.09915488,1
0.411714161,0.080713754,0
0.248380219,0.56312773,1
0.867384204,0.501979519,0
0.037813996,0.37673793,0
0.844651629,0.168261356,1
0.792068809,0.124476768,1
0.598382315,0.528590071,0
0.105625615,0.545549365,1
0.313095916,0.130225636,0
0.427021864,0.830929866,1
0.929280291,0.95237427,0
0.175214752,0.321803548,0
0.182573106,0.853477412,1
0.322132322,0.031708255,0
0.243946914,0.88498075,1
0.792935903,0.561958378,0
0.903403898,0.829086827,0
0.953830805,0.10908918,1
0.384257682,0.962022838,1
0.073420877,0.879592735,1
0.755589775,0.803797536,0
0.011169678,0.487944186,0
0.291082155,0.369681505,0
0.5666563,0.065587897,1
0.179129166,0.389555042,0
0.629249647,0.374878574,1
0.221281717,0.429803228,0
0.374110545,0.125669573,0
0.874126562,0.102414735,1
0.737829421,0.481033457,1
0.965435488,0.25857186,1
0.146901266,0.293867812,0
0.807976073,0.282550028,1
0.630353104,0.374420556,1
0.624884833,0.298384214,1
0.102331063,0.306676692,0
0.138013669,0.801407017,1
0.857849421,0.502131321,0
0.932159162,0.573470859,0
0.71136175,0.845083066,0
0.753552676,0.334624739,1
0.056873756,0.953827997,1
0.013628131,0.335148954,0
0.124973476,0.364089843,0
0.347631148,0.848054966,1
0.355959685,0.233575558,0
0.706750356,0.677426329,0
0.048763305,0.531326269,1
0.881496652,0.88138239,0
0.441434673,0.579140456,1
0.341481878,0.041235901,0
0.22923088,0.769685083,1
0.217499347,0.611426287,1
0.332958147,0.257679283,0
0.244673282,0.182177642,0
0.329884819,0.835912261,1
0.792310774,0.883433509,0
0.817207358,0.822953083,0
0.930318527,0.862021725,0
0.196125592,0.597517026,1
0.282643692,0.778940634,1
0.124697228,0.631108721,1
0.248826343,0.739084986,1
0.047911499,0.091282507,0
0.984531966,0.200226278,1
0.674395106,0.006193877,1
0.879598686,0.777960569,0
0.105300501,0.490195398,0
0.760983885,0.76262609,0
0.379226249,0.128772674,0
0.411270315,0.29412593,0
0.572825255,0.663548651,0
0.364009369,0.007703026,0
0.774788132,0.298853087,1
0.660773882,0.36202536,1
0.748091146,0.820512746,0
0.399913178,0.732371216,1
0.888804562,0.011556126,1
0.328018599,0.957255856,1
0.51246098,0.919155271,0
0.131005508,0.096111685,0
0.030328338,0.695342961,1
0.635735858,0.11321391,1
0.70243317,0.34468508,1
0.486299405,0.535299204,1
0.136548648,0.797158551,1
0.844507428,0.008577625,1
0.655191203,0.812778365,0
0.151663082,0.741373143,1
0.79890834,0.999633594,0
0.278629727,0.318956698,0
0.960826028,0.963570311,0
0.483919229,0.932078989,1
0.847308299,0.07736479,1
0.121730323,0.497868159,0
0.894306665,0.054416059,1
0.834158086,0.670302531,0
0.979685303,0.352421885,1
0.602604391,0.651279289,0
0.901450738,0.75557062,0
0.568975015,0.64600911,0
0.440205313,0.812560727,1
0.687347902,0.023142744,1
0.683947139,0.59968837,0
0.939888963,0.73431439,0
0.16123348,0.24122304,0
0.978074925,0.263424567,1
0.983903241,0.547466319,0
0.74104863,0.366939998,1
0.044145756,0.18397805,0
0.832274373,0.632937272,0
0.429648947,0.456767794,0
0.430033763,0.879643549,1
0.529105969,0.811466753,0
0.210658104,0.599097103,1
0.758713957,0.348620333,1
0.222988519,0.980438165,1
0.676671191,0.296099883,1
0.00146515,0.427027814,0
0.208825104,0.149392746,0
0.009758798,0.571617788,1
0.796510029,0.968605513,0
0.915655582,0.003687707,1
0.792981066,0.557768742,0
0.431101341,0.37171159,0
0.489346964,0.904629499,1
0.596882451,0.498648833,1
0.511508815,0.053579895,1
0.424039737,0.681234717,1
0.871546745,0.489003518,1
0.602138591,0.881445751,0
0.466346405,0.378143841,0
0.697178701,0.693954056,0
0.014206335,0.800305285,1
0.24960936,0.562517676,1
0.368342092,0.794920352,1
0.449934509,0.701277044,1
0.213400581,0.584697539,1
0.484764129,0.324772623,0
0.257999636,0.133308421,0
0.844380198,0.789109004,0
0.06886211,0.082276211,0
0.957695324,0.505557518,0
0.334218744,0.303515318,0
0.184441044,0.09789887,0
0.009122804,0.284215663,0
0.634424433,0.657618989,0
0.632714966,0.420195309,1
0.467433378,0.775739277,1
0.816002145,0.298366224,1
0.087289318,0.161486566,0
0.840813236,0.302712604,1
0.190745897,0.396756446,0
0.891485946,0.814681142,0
0.717018184,0.334851644,1
0.569235002,0.968054966,0
0.067363073,0.773833484,1
0.604540305,0.065147691,1
0.335367079,0.433419832,0
0.748185448,0.122398773,1
0.930390165,0.943830338,0
0.273489411,0.004849122,0
0.144201506,0.052507807,0
0.112356854,0.805221495,1
0.689851764,0.185473655,1
0.945691246,0.821325155,0
0.300587577,0.650338312,1
0.148626913,0.479833037,0
0.740596267,0.267269053,1
0.327797034,0.000604271,0
0.125375823,0.266215527,0
0.643845303,0.107409018,1
0.075721384,0.776073482,1
0.445221418,0.635653489,1
0.807359089,0.434043292,1
0.952281013,0.453278207,1
0.592668246,0.205339383,1
0.876105659,0.127980863,1
0.111454209,0.497565863,0
0.783042128,0.304274376,1
0.954137105,0.114921952,1
0.329307982,0.56038929,1
0.303611512,0.878684868,1
0.137704188,0.71509664,1
0.599383598,0.125732005,1
0.310482508,0.871151654,1
0.572803885,0.745562076,0
0.468112319,0.651214198,1
0.435249815,0.965668289,1
0.378227583,0.535084145,1
0.342335239,0.320519466,0
0.183560434,0.385025491,0
0.642849548,0.355655109,1
0.452998411,0.150765419,0
0.31205565,0.096161388,0
0.995801555,0.58691936,0
0.663439968,0.183011524,1
0.171256001,0.008195753,0
0.664729277,0.869782699,0
0.334622947,0.9886796,1
0.226479319,0.290582825,0
0.936623944,0.361066459,1
0.59112096,0.548367153,0
0.588247852,0.18544109,1
0.722729023,0.289621725,1
0.323625729,0.246918437,0
0.328281066,0.661151028,1
0.753017344,0.876593821,0
0.437614838,0.7596182,1
0.105487352,0.25133776,0
0.919734636,0.609871537,0
0.657057037,0.588485706,0
0.581660008,0.63461694,0
0.811069339,0.810623661,0
0.025917808,0.008914713,0
0.032179798,0.958467784,1
0.879243946,0.761039933,0
0.316913844,0.789078585,1
0.543430857,0.659194519,0
0.230601644,0.480137571,0
0.937436181,0.470271608,1
0.631827273,0.733173967,0
